p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.39857222107364e-05	0.948068104042876	0.344	0.102	0.877500194398039	5	PSMB5
6.43620770721743e-05	0.626075502249639	0.625	0.232	0.882661524967799	5	ALKBH7
6.45313634933014e-05	0.686582224903219	0.5	0.17	0.884983118947136	5	NAA10
6.64460689638786e-05	0.990707537980228	0.344	0.104	0.911241389770632	5	HEXB
6.75893215426672e-05	0.722145601156223	0.406	0.127	0.926919955636138	5	PRPF40A
6.76188584990455e-05	1.270206603671	0.344	0.108	0.92732502545591	5	MIR24-2
6.83444282560947e-05	0.718976900278644	0.469	0.153	0.937275489104083	5	SNRPE
6.85078576217076e-05	0.670234523594723	0.344	0.101	0.939516759424098	5	C19orf38
6.93793664077229e-05	0.770038903038028	0.344	0.101	0.951468630915511	5	TMX1
6.95608832209684e-05	0.582970086484834	0.344	0.102	0.953957952492361	5	SRA1
7.06676712917094e-05	0.305829289265432	0.406	0.125	0.969136444094503	5	VKORC1
7.10476281949827e-05	0.715256636983029	0.688	0.27	0.974347173065993	5	ZNHIT1
7.18943967587861e-05	0.942103683059449	0.25	0.063	0.985959757149992	5	PSMG4
7.19181560356024e-05	0.827379372295907	0.438	0.149	0.986285591872251	5	H2AFJ
7.22591639041209e-05	0.774673394052886	0.406	0.13	0.990962173781114	5	AKR7A2
7.25662819009752e-05	0.702255827476244	0.438	0.144	0.995173989989974	5	SFT2D1
7.2847621976882e-05	0.808171781734582	0.438	0.15	0.99903228779096	5	TMEM14C
7.32376234669182e-05	0.932719305246206	0.344	0.103	1	5	ADPGK
7.62588335283553e-05	0.970457947980259	0.25	0.063	1	5	ACAT1
7.67030430041582e-05	0.603390192339927	0.281	0.075	1	5	ACADM
7.67489598497894e-05	0.536835781016451	0.938	0.498	1	5	COX5B
7.72391581757424e-05	0.763750753580035	0.562	0.214	1	5	MX1
7.82783962341811e-05	0.633764697294876	0.406	0.128	1	5	CYTH4
7.92318414654691e-05	0.544031554387052	0.375	0.112	1	5	LAGE3
7.92996457583475e-05	0.71872384697915	0.906	0.432	1	5	COPE
7.95871150856007e-05	0.382187289687488	0.625	0.242	1	5	LGALS3
7.96583381466929e-05	0.627412413579559	0.469	0.158	1	5	C7orf50
7.9671771062875e-05	0.376308221347078	1	0.945	1	5	PFN1
8.03768869941353e-05	0.712722546080989	0.781	0.386	1	5	RHOG
8.04175596679465e-05	1.06719250324095	0.375	0.12	1	5	UBE2A
8.06654017437806e-05	0.482122587210812	0.719	0.287	1	5	GSTO1
8.09834885262246e-05	0.633431074074289	0.438	0.144	1	5	CHCHD5
8.10273122971659e-05	0.792219855878417	0.344	0.102	1	5	ARRDC1
8.24952554554805e-05	0.642489618443364	0.281	0.075	1	5	HHEX
8.36380394241182e-05	0.783441703606657	0.969	0.815	1	5	ARPC3
8.4112128449994e-05	0.658495554948384	0.594	0.219	1	5	C19orf70
8.58319109639552e-05	0.861028045971313	0.281	0.076	1	5	NRD1
8.59250213153266e-05	0.912784479477586	0.312	0.09	1	5	RNPEP
8.87729492307394e-05	0.557872667969967	0.5	0.17	1	5	GTF2A2
8.89428036057275e-05	0.713207710405734	0.281	0.075	1	5	CNPPD1
8.98946107863143e-05	0.385018015444236	0.438	0.139	1	5	PSMA4
9.10427059355119e-05	0.35919936127386	0.75	0.283	1	5	SUPT4H1
9.15658951611261e-05	0.97917156987962	0.312	0.091	1	5	LARP7
9.27048920167705e-05	0.946914169032986	0.25	0.064	1	5	TOR2A
9.28731213272487e-05	2.20093517843226	0.438	0.152	1	5	MRPL14
9.32425626661071e-05	0.686993068320705	0.469	0.162	1	5	NDUFS3
9.69822241444019e-05	0.702467433728319	0.906	0.426	1	5	ATP5G3
9.76137636735043e-05	0.936094329911719	0.312	0.089	1	5	ATIC
9.81770584701923e-05	0.527441515400468	0.969	0.74	1	5	PPIA
9.97631690669411e-05	0.728464532707399	0.25	0.064	1	5	VAMP7
0.000101791040648382	0.848306901844177	0.25	0.064	1	5	IVNS1ABP
0.000104487191009562	0.628368933170842	0.281	0.076	1	5	TRIAP1
0.000104804505941315	0.635331147634095	0.375	0.116	1	5	CHPT1
0.000109438017622484	0.701022579584135	0.5	0.173	1	5	CHMP4B
0.000112739370980575	0.754075435702631	0.5	0.183	1	5	DECR1
0.000112998098859394	0.745743935585258	0.312	0.089	1	5	UFM1
0.000116359164034869	0.398773728475806	0.312	0.09	1	5	LAT2
0.000119592168603094	0.504810034075917	1	0.859	1	5	PABPC1
0.000122354242762404	0.712164740016456	0.312	0.09	1	5	NUDT22
0.000122780543069197	0.79861403577729	0.281	0.078	1	5	CHCHD3
0.000125846361062544	0.893891285758784	0.25	0.065	1	5	ZNF131
0.000127891045478528	1.16885179896102	0.25	0.066	1	5	KIAA1143
0.000129717445059551	0.749491307612274	0.281	0.079	1	5	MTCH2
0.000129835227756077	0.461056979704965	1	0.702	1	5	ZFP36
0.000130607835040704	1.16768071293434	0.281	0.08	1	5	PABPN1
0.00013180525064198	0.750599979353202	0.25	0.065	1	5	OSBPL8
0.000139186336484096	0.749100741986155	0.375	0.12	1	5	SCNM1
0.000143590307772325	0.966960151399494	0.25	0.066	1	5	MRPL45
0.00014541022375628	0.629481006277913	0.25	0.067	1	5	DNTTIP1
0.000149166182536627	1.224406156813	0.344	0.114	1	5	CD4
0.000149626653867218	1.02381089648404	0.281	0.081	1	5	SSRP1
0.000150223211774574	0.517149623307211	0.688	0.27	1	5	VASP
0.000154750563699752	0.595233582200042	0.531	0.193	1	5	HSD17B10
0.000157080998321899	0.619536176012472	0.688	0.281	1	5	MSN
0.000163216596432975	0.867523026823886	0.406	0.138	1	5	MLF2
0.000164500706013388	0.456815968626534	0.344	0.103	1	5	COMMD1
0.000171470649577813	0.797402469809377	0.5	0.19	1	5	SERPINB6
0.000175796891670104	0.401597415692562	0.344	0.107	1	5	RPL7L1
0.000176799737633717	0.60639356642065	0.594	0.229	1	5	SSB
0.000181838534808587	0.566344409442322	1	0.815	1	5	YBX1
0.000182349208647031	0.428826105180331	0.656	0.248	1	5	TOMM22
0.000187849482511525	0.98984209028442	0.25	0.068	1	5	CTA-29F11.1
0.000188049377409451	0.642886943199339	0.375	0.12	1	5	METAP2
0.000189270403615252	0.266352544436551	0.438	0.147	1	5	HCK
0.000189726542383816	0.601784891739418	0.344	0.106	1	5	SNRPA
0.000192032608069496	0.75139846924062	0.562	0.207	1	5	XAF1
0.000193104942301972	0.562400184729549	0.562	0.218	1	5	FMNL1
0.000194433617829947	0.614136125027933	0.344	0.108	1	5	TXNDC17
0.000201095715257289	1.10772823142268	0.281	0.083	1	5	IMPDH1
0.000202658134456245	0.455956637866778	0.5	0.177	1	5	PSMB4
0.00020522072678086	1.19733597590875	0.719	0.292	1	5	SEP15
0.000207376832084864	0.8338046525158	0.25	0.068	1	5	BRD4
0.000207420345222786	0.544760053394581	0.375	0.122	1	5	NAPRT1
0.000207927744957184	0.791415319972042	0.25	0.067	1	5	SH3BP2
0.000208217031782676	0.669611891748849	0.438	0.155	1	5	ADI1
0.000208685222923125	0.768325593127741	0.375	0.124	1	5	TLN1
0.000211970320710298	0.525819137547784	0.5	0.186	1	5	MYADM
0.000214551052613355	0.541727356296598	0.312	0.094	1	5	LINC00152
0.00021604263652741	0.866636307521396	0.25	0.068	1	5	GGCT
0.000221547484308138	0.527051486744022	0.312	0.093	1	5	CCNC
0.000228248774573908	0.80097605284058	0.312	0.096	1	5	STAT6
0.000236618192177296	0.346617653587984	0.312	0.096	1	5	C14orf1
0.000238691533431835	0.509857043591421	0.844	0.38	1	5	H3F3A
0.000239422002033723	0.739207200674071	0.562	0.223	1	5	C1orf43
0.000245037425591573	0.629978469648599	0.375	0.124	1	5	CD300A
0.000248033334434591	0.358606631611194	0.562	0.207	1	5	RTFDC1
0.000250898177523797	0.382710273334306	0.375	0.124	1	5	NT5C
0.000254427997235821	0.721839092689006	0.688	0.295	1	5	GNAS
0.000259798553206592	0.689388452692991	0.625	0.271	1	5	RPL39
0.000260381734898519	0.716721315092327	0.25	0.068	1	5	ANKRD11
0.000261903755395857	0.562531051748258	0.438	0.153	1	5	COMT
0.00026237496992321	0.560158273678318	0.656	0.266	1	5	RGS19
0.000266168284660192	0.601414620863169	0.719	0.314	1	5	CYCS
0.000272503122027435	1.07232283368337	0.312	0.101	1	5	NOTCH2NL
0.000274012224528829	0.390673137050596	0.406	0.134	1	5	C11orf48
0.000275199539478471	0.65499527534091	0.344	0.109	1	5	PAK2
0.000279551500156748	0.253253785874603	0.344	0.107	1	5	AATF
0.000280135125354821	0.828072597936342	0.812	0.382	1	5	COX8A
0.000288729202428199	0.474244468648043	0.656	0.25	1	5	TCF25
0.000289235855940791	0.73308112053027	0.812	0.412	1	5	RGS10
0.000293828799455099	0.53960167804362	0.281	0.083	1	5	STX16
0.000297364075188585	0.575939017236216	0.594	0.236	1	5	PDIA6
0.000298863375530672	0.627745590069753	0.688	0.283	1	5	UQCRFS1
0.000307064304661985	0.465421363599495	0.438	0.157	1	5	POU2F2
0.000315364571588245	0.607206726862921	0.344	0.111	1	5	MX2
0.000316207197963176	0.715665705746148	0.5	0.188	1	5	LINC00493
0.000317682510278341	0.705715924145666	0.344	0.111	1	5	MRPL3
0.000317716033324599	0.506393752360356	0.531	0.204	1	5	GLIPR1
0.000322973077286647	0.554365821751797	0.875	0.461	1	5	FKBP1A
0.000327604952443361	0.724368271227232	0.344	0.112	1	5	FAM177A1
0.000328303139015204	0.493192036268713	0.594	0.226	1	5	DEK
0.000330128509061995	0.334646898222289	0.281	0.083	1	5	FCGR2A
0.000331110336486351	0.772630799892997	0.344	0.113	1	5	UROS
0.000334073767202062	0.544935610922433	0.312	0.097	1	5	NUDT1
0.00033810480734033	0.628730176150644	0.25	0.07	1	5	NBPF10
0.000338276657148479	0.296363987987857	0.406	0.141	1	5	NCOA4
0.000343912555352892	0.274811621248579	0.562	0.206	1	5	CCT3
0.000352670885337846	0.57510350986662	0.406	0.139	1	5	COX16
0.000354671043969967	0.599490132476326	0.375	0.126	1	5	GLUD1
0.000356727610135202	0.638636118196432	0.531	0.212	1	5	BAZ1A
0.000359778442012221	1.07032968291734	0.25	0.072	1	5	PTPN1
0.000365402818760468	0.530379552645535	0.25	0.07	1	5	C15orf61
0.000365620436941155	0.518127619779683	0.25	0.069	1	5	TOLLIP
0.000367517975209004	0.43925726749817	0.375	0.124	1	5	GRSF1
0.000367560410262358	0.602725695402351	0.781	0.382	1	5	LCP1
0.000370914096503085	0.49662937859946	0.75	0.34	1	5	CD63
0.000372632768303918	0.811568776445637	0.406	0.147	1	5	NENF
0.000375082268097448	0.666061293885677	0.312	0.097	1	5	RPS6KB2
0.000379402889126683	0.312836080173163	0.406	0.137	1	5	ETHE1
0.000386309166290328	0.752050550465816	0.531	0.212	1	5	CKLF
0.000390374506886115	0.797288843723278	0.312	0.099	1	5	MRPL27
0.000405983566987134	0.712889699209627	0.344	0.114	1	5	RPN1
0.000412835560485295	0.590353333499652	0.438	0.16	1	5	TXN2
0.000428377395852959	0.856664715246983	0.25	0.071	1	5	OSGEP
0.000429607401260369	0.732813248795846	0.406	0.145	1	5	PDHB
0.000430890777116359	0.454823959527967	0.406	0.141	1	5	NOP56
0.000448958100540047	0.56969630872514	0.438	0.158	1	5	TMEM179B
0.000449249056653003	0.295334680888337	0.25	0.071	1	5	SLC16A3
0.000456183921444309	0.902972786133337	0.375	0.134	1	5	FAM162A
0.000459719305446769	0.581226730974798	0.344	0.115	1	5	PGD
0.000461609503999707	0.565236662419993	0.656	0.277	1	5	NDUFV2
0.000464860200843011	0.425661113361866	0.562	0.233	1	5	GADD45B
0.000465277607328375	0.510140288050946	0.688	0.297	1	5	SUB1
0.000476648462718823	0.498548180283043	1	0.71	1	5	CHCHD2
0.000480743944550156	0.786762495777471	0.312	0.101	1	5	WDR74
0.000487947939088011	0.816043876929721	0.312	0.101	1	5	LIPA
0.000489203740292432	0.391153242821995	0.562	0.213	1	5	NUDC
0.000491734335479846	0.441736093112463	0.281	0.085	1	5	PRDX4
0.000491955650161815	2.06865725122865	0.344	0.118	1	5	DHRS4L2
0.000492550491010236	0.872998979861998	0.25	0.073	1	5	FASTK
0.000498532784491326	0.586050305446119	0.25	0.074	1	5	VPS25
0.000503574678466553	0.659069894914314	0.312	0.101	1	5	DPM1
0.000509381294145047	0.316785501514336	0.438	0.16	1	5	OAZ2
0.00051467184740821	0.785968049773251	1	0.739	1	5	EIF3K
0.00052233726523379	0.814632979311391	0.25	0.074	1	5	PPP2R3C
0.000523978612556035	0.894988274218324	0.25	0.074	1	5	LACTB
0.000535237357930064	1.01571276235262	0.406	0.155	1	5	MRPL11
0.000535406837190851	0.356809212157149	0.438	0.158	1	5	OTUB1
0.000543920911080871	0.470680841543917	0.344	0.114	1	5	HP1BP3
0.000559690357685063	0.95658958032703	0.469	0.198	1	5	NR4A2
0.000561693756076985	1.00653995211513	0.844	0.481	1	5	SRSF7
0.0005657139430039	0.587093316406164	0.781	0.414	1	5	ATP5A1
0.000567536808669911	0.385188278474809	0.281	0.085	1	5	COPS8
0.000581681431067208	0.380479252403337	0.375	0.127	1	5	GRHPR
0.000585707546796992	1.08331497452383	0.844	0.505	1	5	SLC25A5
0.000585721922738885	0.518110240052729	0.312	0.101	1	5	SAP30BP
0.000589395913685906	0.382759925135533	0.312	0.099	1	5	ADSS
0.00059685585179693	1.10840062336468	0.938	0.589	1	5	ANXA1
0.000600258469960115	1.02252729171237	0.281	0.091	1	5	PTPLAD2
0.000612219356663529	0.299747425098087	0.625	0.253	1	5	ARRB2
0.000614668756951973	0.365344165272694	0.438	0.157	1	5	PPM1G
0.000633836876245439	0.359954611843931	0.562	0.218	1	5	M6PR
0.000634433649825477	0.386426206142099	0.312	0.099	1	5	ATRX
0.000635506600111667	0.768496884908575	0.344	0.118	1	5	SEC61G
0.00063841545491577	0.476526404371229	0.406	0.145	1	5	CANX
0.000649582594613936	0.533902630015215	0.562	0.238	1	5	C9orf142
0.000653999834023498	0.546694398083055	0.312	0.101	1	5	ACADVL
0.000661401583524761	0.744114844644425	0.25	0.074	1	5	ZBTB7A
0.000662868168039697	0.48603685771453	0.281	0.086	1	5	POLR2H
0.000677199055585891	0.528648842923218	0.375	0.131	1	5	GLO1
0.000684957894289715	0.818217741489885	0.344	0.122	1	5	ARHGAP4
0.000685155599205582	0.653725544929011	0.281	0.087	1	5	ZNF22
0.000687607184902945	0.557734889125523	0.344	0.117	1	5	MRPS16
0.000707562246618318	0.438312764235071	0.469	0.18	1	5	TWF2
0.000707599177968774	0.703771419428986	0.25	0.074	1	5	PPP1CB
0.000714505138621891	0.560169141336693	0.438	0.167	1	5	MED28
0.000715672389465129	0.382589562812626	0.344	0.114	1	5	ALKBH5
0.000724702947846381	0.409347297123974	0.438	0.162	1	5	SRP72
0.000729558103942802	0.765121720631924	0.312	0.106	1	5	MSRB1
0.000735334176842662	0.587643647604351	0.844	0.472	1	5	PPIB
0.00075444720143115	0.471619668641132	0.5	0.193	1	5	ANP32A
0.000764982306698707	0.643112782964992	0.375	0.135	1	5	XRN2
0.000773512491655506	0.490510959680369	0.656	0.287	1	5	PDCD6
0.000773747947738581	0.791478351777169	0.531	0.221	1	5	CCT8
0.000781300550713811	0.404675962245789	0.344	0.115	1	5	POP5
0.000783181429746431	0.414057783226969	0.75	0.341	1	5	UBE2L6
0.00078476670557027	0.687190168506206	0.469	0.186	1	5	COX6A1P2
0.00078489977869559	0.633535848557655	0.25	0.075	1	5	COX20
0.00080476261226675	0.655050183369298	0.375	0.137	1	5	NDUFB3
0.000804868393170928	0.41109498726307	0.938	0.475	1	5	COX6A1
0.0008050409626129	0.288076499732421	0.438	0.16	1	5	ARHGAP30
0.000819716391348276	0.704993474967503	0.438	0.172	1	5	PRKAR1A
0.000830189314656233	0.59743686991843	0.312	0.103	1	5	NOB1
0.000840873797700267	0.471350070922748	0.344	0.117	1	5	STX5
0.000841918887147258	0.678298136061833	0.312	0.104	1	5	ZNF581
0.000851634110494404	0.644923205951932	0.5	0.21	1	5	NDUFB5
0.000852452207130266	0.780279548954761	0.25	0.077	1	5	BLCAP
0.000865702303972143	0.797346678485927	0.375	0.139	1	5	HADHB
0.000891798450148497	0.38647510703079	0.312	0.106	1	5	ECHDC1
0.000893183643387753	0.555100879493693	0.594	0.257	1	5	CHMP1B
0.000900926786873921	0.882979930634869	0.812	0.413	1	5	NPC2
0.000926727571497587	0.479773782294586	0.312	0.104	1	5	DNPH1
0.000952589671660634	0.661715625315455	0.406	0.154	1	5	BRD2
0.000953475034079834	0.675744811342315	0.281	0.091	1	5	SURF2
0.000967292464819659	0.337518506649068	0.531	0.207	1	5	HSPE1
0.000969538300155327	0.804858961265201	0.281	0.092	1	5	GBAS
0.000975143491988463	0.423674080987584	0.531	0.209	1	5	SNRPC
0.000980116472911562	0.397801276176991	0.312	0.103	1	5	ZCRB1
0.000996709617084988	0.758231035447018	0.25	0.077	1	5	TMEM259
0.000996934170493973	0.652139522824167	0.312	0.107	1	5	RCAN3
0.00100806741706258	0.443259133924792	0.844	0.446	1	5	TRAPPC1
0.00100978167131255	0.650656319585937	0.25	0.076	1	5	QDPR
0.00102612447149033	0.882481628042003	0.281	0.095	1	5	ZNF511
0.00105733810068951	0.847811751686903	0.281	0.093	1	5	OFD1
0.00105842489799373	0.625654376711561	0.344	0.121	1	5	TRAPPC4
0.00106006671224169	0.417867065611949	0.438	0.167	1	5	NDUFS2
0.00106020311184745	0.335163033340932	0.938	0.461	1	5	DRAP1
0.00108106369056604	0.917314899481425	0.312	0.109	1	5	C9orf89
0.00115990840116016	0.617550355551808	0.25	0.077	1	5	GORASP2
0.00116130809042743	0.554120400122891	0.312	0.106	1	5	RTCB
0.00116335705076603	0.708187673396718	0.281	0.094	1	5	FLOT2
0.00120307343263112	0.604008177546413	0.312	0.106	1	5	MTMR14
0.00121781230263867	1.11976154677905	0.312	0.114	1	5	ZDHHC12
0.00122896816686134	0.790665280029657	0.312	0.107	1	5	EIF2AK2
0.00124757002634472	0.39222042571225	0.281	0.092	1	5	TIMMDC1
0.00126474617075128	0.339788970322416	0.438	0.163	1	5	NDUFA6
0.00128493719240215	0.783783797405305	0.406	0.166	1	5	C14orf2
0.00129509213614149	0.701928308957466	0.375	0.139	1	5	HM13
0.00129818723809913	0.441484662836136	0.344	0.123	1	5	EMC10
0.00131188473593268	0.512881985828335	0.875	0.441	1	5	C11orf31
0.00131229972100878	0.285195213480233	0.594	0.255	1	5	DUSP2
0.00131283178809904	0.468312895420085	0.25	0.077	1	5	DCAF7
0.0013360850590579	0.471527953400541	0.25	0.078	1	5	DPM2
0.00134576210873578	0.60787852160887	0.469	0.186	1	5	ORMDL1
0.00138551978562999	0.311906042446496	0.25	0.078	1	5	NUMB
0.00138825640935749	0.435929924658087	0.5	0.194	1	5	TRIM22
0.00139935154961154	0.583022015513583	0.625	0.272	1	5	MTDH
0.00139996360670069	0.460170002482568	0.5	0.199	1	5	ILF2
0.00141008885805168	0.529935491914369	0.375	0.138	1	5	PSENEN
0.00142904581148265	0.435856957596465	0.312	0.108	1	5	MIF4GD
0.00151894916337318	0.473206128371178	0.781	0.368	1	5	ATP6V1F
0.0015368076435418	0.3948961551084	0.5	0.207	1	5	CAPZA2
0.00153832718328403	0.58402394252398	0.781	0.378	1	5	PSMB3
0.00155560617459839	0.46604164857802	0.375	0.142	1	5	NUP214
0.00156583269650413	0.533312587367294	0.312	0.11	1	5	VBP1
0.00159805473033698	0.39488966242239	0.531	0.226	1	5	GNAI2
0.00163334192766119	0.388716596766428	0.25	0.079	1	5	DDIT3
0.00164502049417516	0.299059967858283	0.375	0.136	1	5	SET
0.00166851365261541	0.642766623761314	0.5	0.218	1	5	WAS
0.0016761606330086	0.812911747304374	0.906	0.521	1	5	SLC25A3
0.00169069450793847	0.563482105704244	0.344	0.128	1	5	SRM
0.00171850227255589	0.483365035632499	0.438	0.172	1	5	MRPL55
0.00174451460038377	0.536561696470893	0.25	0.08	1	5	YDJC
0.00175136436054685	0.635282093309266	0.594	0.268	1	5	CASP1
0.00175263992110842	0.576085569542109	0.562	0.251	1	5	H2AFV
0.00176881479495758	0.376492873072635	0.688	0.299	1	5	CSDE1
0.00178350970577537	0.498657698430826	0.562	0.249	1	5	TMED9
0.00181338146663306	1.13168175139303	0.25	0.087	1	5	SLC31A2
0.00184047600674637	0.330174286842127	0.406	0.156	1	5	C4orf48
0.00185621777481004	0.440211706891315	0.906	0.488	1	5	LDHA
0.00187543175553691	0.526163421136805	0.25	0.08	1	5	CSNK1D
0.00188426079503415	0.856023458657838	0.438	0.19	1	5	ACTR2
0.00188476639653954	0.600742773302029	0.281	0.096	1	5	RIN3
0.00188581345751754	0.611054393107516	0.469	0.192	1	5	MRPL34
0.00188749396622715	0.71904628629416	0.875	0.558	1	5	UCP2
0.00188882971717855	0.421123882350394	0.344	0.126	1	5	PARL
0.00190889379174228	0.516440385421611	0.438	0.181	1	5	IDH2
0.00191380402054411	0.348395059508651	0.75	0.35	1	5	COX5A
0.00196486348016274	0.682464452789851	0.25	0.082	1	5	TRIM38
0.0019842069299825	0.353304829424063	0.594	0.257	1	5	MZT2A
0.00207233126023497	0.427865315447227	0.406	0.158	1	5	IAH1
0.00208251044371084	0.583099532356917	0.531	0.236	1	5	ATF4
0.00209623573999969	0.470874151804352	0.25	0.081	1	5	MRPL24
0.00212797592162424	0.606667413149517	0.25	0.083	1	5	POLDIP2
0.00213282852524186	0.48568293533374	0.469	0.194	1	5	STK17B
0.00220196450891755	0.670784507829526	0.312	0.116	1	5	COX7B
0.0022044456941695	0.408849765911323	0.625	0.278	1	5	RAB5C
0.0022056809269931	0.356124223469984	0.375	0.142	1	5	SPN
0.00222289047291901	0.602862987775329	0.281	0.097	1	5	C1orf123
0.00224293500349643	1.16373609199355	0.281	0.106	1	5	NR4A1
0.00224949903351508	0.515236327554047	0.344	0.128	1	5	VCP
0.00226546149061809	0.408158789935121	0.312	0.112	1	5	MRPS18C
0.00228738681216794	0.868762510076352	0.562	0.253	1	5	NDUFC2
0.00229679836018257	0.303317128307283	0.312	0.111	1	5	ADA
0.00230214206200174	0.637929279218487	0.844	0.471	1	5	TPM3
0.00235542091707435	0.417615253297368	0.844	0.443	1	5	ISG15
0.00237964491429593	0.394848667121728	0.281	0.096	1	5	PSMD2
0.002388023812618	0.276927032063016	0.438	0.171	1	5	IDH3B
0.00239358971662404	0.913574450962593	0.5	0.218	1	5	CHMP5
0.00241071921641452	0.421414797839352	0.406	0.163	1	5	APLP2
0.00242717633272296	0.496667624001763	0.625	0.309	1	5	BLOC1S1
0.00242867171424529	1.25333386374356	0.25	0.089	1	5	STARD7
0.00246251527483491	0.725693026521205	0.281	0.1	1	5	UNC119
0.00246873815802711	0.544973751157997	0.312	0.114	1	5	SLIRP
0.0024974115423154	0.478665619905667	0.406	0.167	1	5	PLEK
0.00249890298025125	0.565765311026171	0.344	0.131	1	5	SCO2
0.00254703801583737	0.447326797234139	0.344	0.129	1	5	SNRPB2
0.00254965124795133	0.355402866282179	0.406	0.16	1	5	IMPDH2
0.00256095179469478	0.252125830400266	0.5	0.2	1	5	LSM2
0.00256318727611465	0.551664384246807	0.75	0.405	1	5	MCL1
0.00258808304521503	0.414620097564111	0.531	0.225	1	5	MYEOV2
0.0026091238021804	0.480113060764402	0.844	0.504	1	5	TPI1
0.00263783667183608	0.353853426663238	0.406	0.161	1	5	TMEM256
0.00269486166846369	0.626887619191964	0.344	0.131	1	5	SRSF1
0.00270063310152839	0.289340124375896	0.562	0.233	1	5	PGAM1
0.00277818342500362	0.319888021194381	0.344	0.127	1	5	ASNA1
0.00279106321441565	0.395838112635953	0.844	0.398	1	5	HNRNPC
0.0028694691686741	0.298439207886747	0.5	0.208	1	5	LSM10
0.00287607343381772	0.372291292768437	0.688	0.309	1	5	TMEM230
0.00288268103967757	0.564450223576279	0.312	0.115	1	5	RAD23B
0.00289444036307182	0.306834476313114	0.25	0.083	1	5	FAM89B
0.00292545941183423	0.360107948431332	0.375	0.145	1	5	SRP19
0.00296994477715148	0.455911666851567	0.812	0.438	1	5	COX7A2L
0.00297079399908762	0.383468061234763	0.312	0.115	1	5	ATOX1
0.00298231605622559	0.40310816604732	0.906	0.561	1	5	ENO1
0.00302735256593329	0.378777365188131	0.406	0.162	1	5	CCT6A
0.00302831266164391	0.349869204583082	0.375	0.148	1	5	ZYX
0.00305120770209583	0.377798097701032	0.719	0.343	1	5	SNRPB
0.00306239989149473	1.40243268828251	0.344	0.135	1	5	FKBP2
0.00311989454322184	0.401806566457444	0.406	0.163	1	5	WBSCR22
0.003121948288731	0.38306115274131	0.406	0.165	1	5	MIR142
0.00322439793240588	1.28474176902262	0.438	0.183	1	5	CCT5
0.00327406546317469	0.458511606044692	0.531	0.235	1	5	NHP2
0.00330220446609097	0.43141174468377	0.438	0.179	1	5	WSB1
0.00337634924546669	0.379069647139719	0.844	0.524	1	5	ARPC5
0.00338141511056364	0.471319698730771	0.25	0.087	1	5	PPA2
0.00341548313457596	0.370327702234073	0.5	0.212	1	5	SDHC
0.00342119882340145	0.529743989835503	0.562	0.271	1	5	SCP2
0.00346732668803012	0.466073579168584	0.25	0.084	1	5	NQO2
0.0034679080639757	0.519330778158359	0.375	0.15	1	5	PARVG
0.00359506746502967	0.384820735616273	0.344	0.135	1	5	C12orf75
0.00362415614472779	1.12167365558796	0.625	0.291	1	5	ATP5J
0.00365798644862596	0.257334124647075	0.875	0.451	1	5	NFKBIA
0.00368909711337016	0.289809990079071	0.719	0.338	1	5	CSNK2B
0.0036911486197902	0.250035564583295	0.812	0.373	1	5	TRMT112
0.00372689388539175	0.435688836774357	0.562	0.271	1	5	AHNAK
0.00374231828449991	0.459850899531637	0.562	0.264	1	5	CTSC
0.00378551628164454	0.415260580431083	0.344	0.134	1	5	PMF1
0.00381112109001911	1.89824700354732	0.25	0.089	1	5	ACTR1A
0.00400503658003638	0.348241069806511	0.281	0.101	1	5	ITGB2-AS1
0.00409841168959038	0.277803483544438	0.312	0.116	1	5	MLX
0.00410385521217156	0.497498627228563	0.281	0.102	1	5	SEPT2
0.00413522228481404	0.707147735278646	0.688	0.4	1	5	IFI6
0.0041561403758285	0.385890595844373	0.312	0.117	1	5	PTBP1
0.00421941244059235	0.421312087476043	0.281	0.102	1	5	CYB5R4
0.00427550692847398	0.590820905956128	0.312	0.124	1	5	ATXN10
0.0042762700617393	0.440309166365617	0.25	0.087	1	5	CAMTA1
0.00437835707270079	0.720727064848738	0.25	0.089	1	5	TMEM167A
0.00441640180922022	0.455778737886546	0.375	0.152	1	5	FDX1
0.00441660896624321	0.452981453165919	0.594	0.276	1	5	LAMTOR5
0.00443294705579038	0.542476086436794	0.25	0.088	1	5	NSL1
0.00443459542820628	0.314815840911661	0.531	0.233	1	5	PTP4A2
0.00445475978229214	0.413350670747538	0.312	0.117	1	5	RAB4A
0.00448881385227802	0.496373364764783	0.688	0.339	1	5	PLP2
0.00452576111518445	0.301688262223921	1	0.821	1	5	ATP5G2
0.0045590474423842	0.421399218822818	0.25	0.088	1	5	DIAPH1
0.00457536145923284	0.348414046879895	0.812	0.421	1	5	PKM
0.00461616631764659	0.349678802994315	0.344	0.136	1	5	STAT1
0.00473999553309519	0.472335402360925	0.375	0.153	1	5	SNX6
0.0047863318034864	0.505633822016036	0.281	0.105	1	5	MIDN
0.00481371633009571	0.516023809701928	0.312	0.122	1	5	STX7
0.00482920701929704	0.507631844760661	0.594	0.289	1	5	CLTA
0.00487820121474773	0.367963777602179	0.25	0.087	1	5	PRMT10
0.00490862925314528	0.335869544446426	0.312	0.117	1	5	SNRNP40
0.00491876506735464	1.87060706766469	0.469	0.216	1	5	DNAJC8
